ComplaintNum,PrimaryDesc,SecondaryDesc,Premises,Date,City
140704016,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140104075,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141404060,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141204045,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-01,LA
140604029,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141104030,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-01,LA
140704014,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141704004,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-01,LA
140904011,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141604002,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141804015,Grand Theft Auto,VEHICLE - STOLEN,GAS STATION,2014-01-01,LA
141504010,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
142104022,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141304030,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
142104038,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-01,LA
141204035,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140804004,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141404001,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
142004013,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141904020,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141904026,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141204037,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141504022,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140204026,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-01,LA
141904021,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140204009,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-01,LA
141804004,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140704013,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140404019,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140304040,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
140104082,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-01,LA
141704003,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-01,LA
141804023,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140504041,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141604031,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140504038,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
140904065,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140704041,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-02,LA
141304081,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141204088,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141804022,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141104064,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141704057,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141704072,Grand Theft Auto,VEHICLE - STOLEN,OTHER PREMISE,2014-01-02,LA
140204059,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-02,LA
140404044,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141004051,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141804028,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141004069,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141404082,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141204090,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140304085,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141804025,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140204060,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141404081,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
130625853,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141904109,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141104063,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141104067,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
141904093,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-02,LA
141704047,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140604079,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-02,LA
140404091,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141904140,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
142104143,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141604074,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141804068,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504090,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141304122,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141804050,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140704047,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140704048,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141704130,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-03,LA
140404078,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504096,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140704052,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141304125,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141204147,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-03,LA
141104094,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504107,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504095,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-03,LA
142004101,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-03,LA
141104124,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141904117,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-03,LA
141304100,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141404113,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504089,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
142004069,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141204150,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141904111,Grand Theft Auto,VEHICLE - STOLEN,PARKING UNDERGROUND/BUILDING,2014-01-03,LA
140504094,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141404114,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
142104118,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-03,LA
140404082,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140504101,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141204104,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140904112,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140304164,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141804065,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140704046,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141804064,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140404089,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141704128,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141804061,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-03,LA
142004100,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141204174,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
141704133,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140204122,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-03,LA
140104201,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
141404176,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140404118,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140304214,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140804090,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141804104,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140304233,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140404138,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141204202,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141604104,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141804136,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140904146,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140304210,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141304166,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141404173,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
141404145,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141904185,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
140404139,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141904180,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
141104131,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140504130,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141804131,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140204155,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141304155,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141804134,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141304203,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141104130,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140304209,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
140904153,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
141504124,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
140504134,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141404178,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141704164,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-04,LA
141004127,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141104126,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-04,LA
140904147,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-04,LA
141904212,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-05,LA
141604137,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141304260,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141304254,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141204239,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140204238,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140904184,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140904183,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140304284,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
141904225,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141104165,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
140304271,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141204259,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
142104207,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
141104179,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-05,LA
140104272,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141204255,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141004150,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140504175,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
140304254,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-05,LA
140504148,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141704217,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141404290,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-05,LA
141904211,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-05,LA
140804149,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140804150,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-05,LA
141604110,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141804159,Grand Theft Auto,VEHICLE - STOLEN,ALLEY,2014-01-05,LA
141304258,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
141004171,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
142104231,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
140404150,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
140704085,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140704087,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
140504169,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
142004201,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-05,LA
142104225,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-05,LA
141304290,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141304305,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140504207,Grand Theft Auto,VEHICLE - STOLEN,ALLEY,2014-01-06,LA
141704250,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-06,LA
141304296,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141204292,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
142004234,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404173,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141204301,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141204297,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140104307,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
140204261,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140604304,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-06,LA
142104243,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140504203,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141104202,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404179,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404189,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141804220,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404185,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141204304,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404170,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140104311,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140304296,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404176,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141104201,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140304310,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
142104242,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-06,LA
141604172,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404174,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141204257,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141604174,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-06,LA
141704221,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140804181,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140904226,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404195,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404162,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141604198,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140404161,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141504285,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141104204,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141604173,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-06,LA
141404333,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
140504208,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
142104241,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-06,LA
141504217,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141204293,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-06,LA
141204302,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-06,LA
140604338,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141404385,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
140904243,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-06,LA
141804262,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141304347,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
142004249,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140904317,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141604208,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140504235,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141804263,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141304342,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141204380,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141904328,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140304368,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140404228,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140204330,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141004243,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140404225,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141104234,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
142104281,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
142004272,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140704163,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-07,LA
141404422,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
140804205,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141304348,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-07,LA
142004257,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-07,LA
141704304,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-07,LA
140404246,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141904345,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141904327,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-07,LA
141804308,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140504292,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141404464,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141204425,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141704345,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141004277,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140504309,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-08,LA
141504357,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141204434,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141404470,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-08,LA
140204353,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141004279,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141004312,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140204352,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140704193,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140304403,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140904343,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-08,LA
141404449,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
142004290,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141804307,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140204354,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140504290,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141304388,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141404474,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-08,LA
141304392,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141304391,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141704316,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-08,LA
141304400,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141404528,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-08,LA
141904387,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-08,LA
141304390,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140404274,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-08,LA
141304437,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140104497,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
142104319,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141704337,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
141504423,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140404335,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-08,LA
140404336,Grand Theft Auto,BOAT - STOLEN,STREET,2014-01-08,LA
141904461,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
140104581,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-09,LA
141604277,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-09,LA
141204492,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141504487,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
142004326,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141804353,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141304479,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141104357,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141204521,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141704372,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141404603,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141804352,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
140804278,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-09,LA
141204477,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
140404349,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
140304455,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
141504477,Grand Theft Auto,VEHICLE - STOLEN,GARAGE/CARPORT,2014-01-09,LA
140704237,Grand Theft Auto,VEHICLE - STOLEN,ALLEY,2014-01-09,LA
141404578,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-09,LA
141304486,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-09,LA
140504367,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
141704405,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
141404685,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
140404395,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
140904449,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
140904462,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-10,LA
141404702,Grand Theft Auto,VEHICLE - STOLEN,DRIVEWAY,2014-01-10,LA
141804416,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
141504524,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
141004387,Grand Theft Auto,VEHICLE - STOLEN,STREET,2014-01-10,LA
141904518,Grand Theft Auto,VEHICLE - STOLEN,PARKING LOT,2014-01-10,LA
