ComplaintNum,PrimaryDesc,SecondaryDesc,Premises,Date,City
410886730,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
427896371,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
434337711,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
440987695,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
447451448,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-28,NY
461322817,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
525401962,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
569220672,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
650790974,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
699516980,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
752930986,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
762661765,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
844126472,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
941597525,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
962815575,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
962861948,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-28,NY
119910688,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
128729087,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PUBLIC BUILDING,2014-10-27,NY
133072391,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
165776548,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
177091832,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
259146316,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",OTHER,2014-10-27,NY
346259158,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
376744959,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
428859779,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
429779537,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-27,NY
538260640,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
559294237,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
572908697,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
577773747,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-27,NY
587800159,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
638348461,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-27,NY
669499968,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
820516962,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-10-27,NY
854498084,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
937953790,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
951815925,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
962215597,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-27,NY
980900918,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-27,NY
140611242,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
250146115,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-26,NY
306698358,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
310270410,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
537136738,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
552328998,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-26,NY
578583426,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
582794632,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
596424879,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
637997034,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
650656692,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
695499572,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
698958698,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
699837717,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
700558314,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
703576036,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-10-26,NY
814961849,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-26,NY
823037194,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-26,NY
951799972,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-10-26,NY
138127883,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-10-25,NY
178019649,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
180466291,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
199257474,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-10-25,NY
211128537,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
250379594,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
289390382,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
310708937,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
327751631,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-25,NY
345685343,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
374435121,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE - APT. HOUSE,2014-10-25,NY
424131432,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
433669461,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
497400005,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
548222434,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-25,NY
564189784,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-25,NY
587008110,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2014-10-25,NY
649058456,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
672810103,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
711369736,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
712058901,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
712078446,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
790167164,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
804972522,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
866275438,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-25,NY
909589678,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
924664915,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-25,NY
125058856,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
135703367,Grand Theft Auto,"LARCENY, GRAND OF MOPED",STREET,2014-10-24,NY
263818629,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
350257935,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
364245893,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
389820160,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
397694925,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
439106448,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2014-10-24,NY
455124962,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
462754203,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-24,NY
499247463,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
617316411,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
623091012,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
632028902,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
688672765,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
703332350,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STORE UNCLASSIFIED,2014-10-24,NY
755730253,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",STREET,2014-10-24,NY
848243863,Grand Theft Auto,"LARCENY,GRAND OF TRUCK",PARKING LOT/GARAGE (PUBLIC),2014-10-24,NY
855425610,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
885489887,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
903221678,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-24,NY
946155353,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
975775228,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-24,NY
994062725,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-24,NY
295831305,Grand Theft Auto,"LARCENY,GRAND OF AUTO",COMMERCIAL BUILDING,2014-10-23,NY
333662859,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
403142954,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
451838945,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
532894853,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
546603527,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
552906647,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE - APT. HOUSE,2014-10-23,NY
569508509,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
603708692,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-23,NY
630202570,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
700703816,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
715897300,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-23,NY
716887194,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-23,NY
851953886,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - APT. HOUSE,2014-10-23,NY
913483820,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-10-23,NY
925218482,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-10-23,NY
961066285,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE - PUBLIC HOUSING,2014-10-23,NY
999400396,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-23,NY
139891605,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
167978314,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - APT. HOUSE,2014-10-22,NY
186006203,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-22,NY
212037108,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STORAGE FACILITY,2014-10-22,NY
285032767,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",PARKING LOT/GARAGE (PRIVATE),2014-10-22,NY
299666691,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
347747551,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
353769691,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
489884248,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
510508361,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
568023881,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
587063133,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-22,NY
754805142,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-10-22,NY
760254557,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
765524373,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-22,NY
787012193,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
838699424,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
842338125,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
854771403,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
875424284,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
880520701,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE-HOUSE,2014-10-22,NY
907657392,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",RESIDENCE - APT. HOUSE,2014-10-22,NY
929673544,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
982701157,Grand Theft Auto,"LARCENY,GRAND OF AUTO",SMALL MERCHANT,2014-10-22,NY
983581660,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-22,NY
995201559,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-22,NY
129988604,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
229013242,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-21,NY
248322626,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
262394845,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
343171181,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
380641847,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
696709681,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
711473165,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-21,NY
715525020,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
781729038,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARK/PLAYGROUND,2014-10-21,NY
841023070,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
859113995,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
873880039,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
950114001,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
953880026,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
991530598,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-21,NY
992302692,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-21,NY
273045238,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-15,NY
115201919,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
273152269,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-10,NY
137371131,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",PARKING LOT/GARAGE (PRIVATE),2014-10-20,NY
143892277,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
161135688,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
273979996,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-06-22,NY
274119191,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2015-03-26,NY
204270698,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-10-20,NY
217485623,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-20,NY
265548244,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
311349568,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
323239225,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
327974358,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
274783246,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - APT. HOUSE,2015-05-11,NY
274787210,Grand Theft Auto,"LARCENY,GRAND OF AUTO",HOTEL/MOTEL,2015-06-26,NY
275003025,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-08,NY
404471704,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2014-10-20,NY
458938546,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
275063282,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",OTHER,2015-05-01,NY
484189504,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
540240444,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
579785271,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
275248214,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-06-09,NY
606311662,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
609002658,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
621536401,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-20,NY
623390953,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
641790570,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
662728187,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
666920312,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
753483627,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
276264930,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-05-17,NY
276289774,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-06,NY
761141002,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
776368820,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-10-20,NY
829252946,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
881486556,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
931261480,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-20,NY
956931767,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-20,NY
164662535,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
176646712,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-19,NY
194510288,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
246856783,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-19,NY
277147643,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-25,NY
371627558,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
457310156,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
501083020,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
516995220,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
634158847,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
277448486,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-22,NY
637686024,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
692271855,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2014-10-19,NY
277595749,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-16,NY
714427966,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
277737505,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-12,NY
751707662,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
760007286,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
776597489,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
785995346,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
814348055,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
278157710,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-03,NY
918086600,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-19,NY
278436351,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-09,NY
278723650,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-03,NY
991602235,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
998879382,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-19,NY
278975300,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,2015-05-23,NY
279195739,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-06,NY
279209743,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-02,NY
279216737,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-05-18,NY
279231831,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-26,NY
121160170,Grand Theft Auto,"LARCENY,GRAND OF AUTO",RESIDENCE - PUBLIC HOUSING,2014-10-18,NY
168208387,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
279275356,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-10,NY
279299448,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2015-04-08,NY
279370624,Grand Theft Auto,"LARCENY, GRAND OF AUTO - ATTEM",STREET,2015-05-25,NY
219125244,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
225561713,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
276427088,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
279823815,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-02-26,NY
374108332,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-18,NY
280046286,Grand Theft Auto,"LARCENY,GRAND OF AUTO",OTHER,2015-04-02,NY
420426493,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
421207519,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-18,NY
607934042,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-18,NY
280554858,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-04-22,NY
718658448,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
775551972,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
832007115,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
280620833,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2015-04-28,NY
280707901,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-03-10,NY
840579297,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2014-10-18,NY
872652661,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-18,NY
930560712,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
933260063,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
989537909,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
281177278,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-15,NY
281242714,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2015-05-07,NY
989861744,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-18,NY
990769005,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PUBLIC BUILDING,2014-10-18,NY
119123276,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-17,NY
330390887,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
386234992,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-17,NY
429572364,Grand Theft Auto,"LARCENY,GRAND OF AUTO",AIRPORT TERMINAL,2014-10-17,NY
441184093,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
474271099,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
554829307,Grand Theft Auto,"LARCENY,GRAND OF MOTORCYCLE",STREET,2014-10-17,NY
623455171,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
628621898,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
654718248,Grand Theft Auto,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),2014-10-17,NY
677162012,Grand Theft Auto,"LARCENY,GRAND OF AUTO",STREET,2014-10-17,NY
